id_rendez_vous,delai_reservation_jours,score_fiabilite_client,moyenne_notes_client,anciennete_compte_jours,nombre_total_rdv_client,score_distance_geo,cible_paiement
6465929f-e28f-4aa2-a3bd-54abe1d9834a,27,85.71,4.14,1126,35,3.61386580,0
cc5bc1f6-ab5a-4329-9c88-adc9c9209584,14,79.17,4.00,744,24,2.59072540,0
c55f908e-498d-4902-8e20-3affbc7b3dbe,3,77.14,3.68,289,35,0.98066840,1
d7e268f2-60e9-49f5-864d-6507e7a80b23,9,74.19,4.06,79,31,3.98005760,1
e3d4bb31-f933-425b-afcb-3fcf16cedaa1,7,71.88,3.89,625,32,2.56655490,0
eb202d5e-02a7-4230-9059-c4115a5b359f,17,79.07,3.76,969,43,1.51159030,0
ae7c3c4b-1ec5-4b38-89f5-7064ff55c647,22,71.43,4.27,1070,21,2.16434410,1
d812dd20-68d3-49d6-bc2c-741aa3af8dce,27,70.97,4.13,620,31,3.08522900,0
9deddb4e-21a9-403d-a82f-022f0f147fb0,16,77.78,3.90,966,18,3.84648020,0
48d263cb-b545-4821-ba82-44f38dc4d23a,24,70.83,4.17,330,24,2.46741240,1
94952e6e-3349-4865-8d2f-aa4aa4d63dbf,11,72.22,3.85,1141,36,0.00000000,1
52e0a6ef-fe59-4df3-97d0-e1556ad00f40,24,80.00,3.50,1076,25,1.19243550,0
977b6502-24b3-4f8c-9d87-505e99b81374,9,76.19,4.00,508,21,0.00000000,0
16bdbde8-91ab-42cd-906a-a45153694952,11,77.78,4.08,195,27,0.79850640,1
5edfa47e-0a5b-459a-8535-e05fdc40af5d,9,85.19,3.94,207,27,4.72559230,1
25b3c8b8-a59e-48ad-aa3b-2cd608d1122c,13,74.36,4.11,706,39,3.21851800,0
3e5d9e03-0fa4-4d8d-ac39-7a62ac52fdd7,4,84.85,4.00,81,33,3.10231080,1
1e0782ab-76ca-4d84-affc-fcbf47612711,21,76.92,4.09,950,39,3.44479040,1
79f39f84-7655-472a-9039-e0a1afb3498c,27,82.05,4.04,774,39,1.35842710,1
c7dd1c1b-d585-40dc-b5fb-43da01bd79db,20,86.36,3.69,640,22,2.43319020,0
9bc4e469-8679-4029-8cfe-30d68729a3e6,21,71.88,3.69,126,32,0.00000000,1
db8d46dc-5527-42f3-a9e7-ff1d0beb3607,22,78.26,4.00,194,23,3.98005760,0
15fd01ea-cdd9-4a22-b23a-ca999e7d2dfe,4,81.25,4.04,1022,32,2.45852690,1
4d0c7769-7659-494a-b389-1c0f3fe0dffd,6,78.13,4.11,181,32,1.41525110,0
fc444edd-8eb5-412c-9b52-d221b93d6ca7,26,79.07,3.76,969,43,1.51159030,1
2f6ec313-61fb-45b1-a980-daaf4b420dc4,3,62.07,4.36,1143,29,1.21311900,1
43d04c21-a8da-4d7a-92c6-232b294b94d1,10,84.62,3.82,824,26,3.94307790,1
54783187-1ba6-452d-9bcc-b62895abc768,26,79.17,4.00,744,24,4.53509140,1
32936a1f-2a5e-40f0-828a-f9452ef08f50,22,74.07,3.73,434,27,1.19424840,1
790c7161-ba5a-430c-8aa9-91d5d1e0dad6,19,79.17,4.00,744,24,2.49341810,0
616f5ce2-1f94-473b-b0df-a2d1a56b9f8b,13,77.14,3.68,289,35,2.45852690,1
46a71ac7-9909-48fa-8035-905a84a29a59,5,76.00,3.86,371,25,2.05529830,1
c8487d7f-b464-402a-8093-d558d14f2ffb,5,61.54,4.10,983,26,3.35197660,1
04c4d39e-d425-4d7b-8fef-c489e5760c9f,4,86.36,3.69,640,22,2.43319020,1
43dceb1e-8443-49a3-9626-d83c510ba276,27,85.19,3.94,207,27,2.74882950,1
92b706dc-1459-4d54-8d89-8968c5ca7349,23,68.57,3.94,174,35,2.06181300,0
acef2d7e-0b17-4968-9768-c2d1ea5d01de,11,76.00,3.86,371,25,2.05529830,1
fe929838-db9b-48aa-a10b-3f8566592569,22,71.88,3.89,625,32,1.98516650,0
da41e4fd-d6cb-43fa-b4b5-aef6c1b3f739,19,71.88,3.69,126,32,3.14144900,0
952e772e-8905-43ad-b0ee-f7f2ca2ead2d,17,85.19,3.94,207,27,2.09239490,1
5c55f4b5-44f5-42e9-ac71-6975341bf5fd,12,65.63,3.67,1042,32,0.75290390,0
87c1173a-4c1f-42d8-abb4-2e4d7ad6cfea,17,76.19,4.30,906,21,1.51159030,0
a4ff3360-e449-49e4-939b-0668b5770983,24,65.63,3.67,1042,32,3.22527500,0
b5c0e401-7896-4925-89ad-e82addd95c6a,23,71.88,3.89,625,32,2.56655490,1
9b33406e-407d-4358-8b4c-797f39d4943d,26,80.00,3.50,1076,25,2.09239490,0
c5f6cd08-abcd-4c5d-a90e-2d2a5009286d,10,79.55,4.19,294,44,0.00000000,1
cc004e21-0169-4505-b4a3-d3146002278e,18,78.79,4.15,837,33,0.77299110,0
3df55efe-e110-4bcc-a988-f489182d8bdb,24,66.67,4.07,650,30,null,0
295870b4-86b5-4005-9e29-f3a654963432,1,77.14,4.33,1026,35,3.14144900,1
52681506-7d94-4ded-abcb-32822e85af0d,13,68.57,3.89,1127,35,1.47785850,1
d6449e44-6946-42c0-abc7-838a36e2d218,24,71.43,4.15,843,35,3.08522900,1
2a58f26a-2cec-41d3-8a38-e5ce3b78168e,3,68.97,3.73,395,29,2.56480650,1
6a28b909-59f5-42cd-8b96-7af03d9e01a1,2,65.63,4.31,293,32,1.85068300,0
e80451c8-cd3e-4b11-9fde-f2c313432d4f,16,68.97,3.73,395,29,3.36506130,1
b65d9b4f-9c4c-46d4-abaf-0a6d0824338d,3,75.76,4.00,105,33,3.36506130,1
37fa01b5-719e-45c8-9876-133df46cbff8,1,72.22,3.85,1141,36,3.94280240,1
26d3dc4e-84f0-463b-8507-faf42d0c26fc,29,78.95,3.77,218,38,0.74416940,0
41b6530b-3895-40d6-9ac0-059c298901ad,23,86.36,3.69,640,22,1.20071720,1
37e337d5-6f5c-46cb-940a-32a15f0d6eff,20,82.05,4.04,774,39,1.78338190,0
130181ec-2ea8-4900-a3a7-12ba6c590b6b,6,79.55,4.08,1062,44,3.66400140,1
0f2c4d1a-0c0f-4d49-8c61-0f83cad8c38c,24,74.19,3.91,505,31,0.00000000,0
09b9b823-8c99-47c7-bad1-0d0867e8884b,5,85.71,4.14,1126,35,3.93612340,1
eedc50c7-2401-4c6c-9c30-268e17d8812f,17,77.78,4.08,195,27,1.19424840,0
2943c11a-7afb-43db-9695-4dcf85cbcce1,2,77.78,4.00,905,36,4.53509140,1
376693d3-8721-406c-970e-9f61051f7b6e,22,76.92,4.09,950,39,3.44479040,0
97823360-1410-4cc1-9cd0-ffb858fad5cc,16,71.43,4.15,843,35,1.90388090,1
84964273-bdbc-4b47-90e6-45c5f3f463af,4,82.05,4.04,774,39,2.52755130,1
0e5a2abe-e0ca-42da-ab2b-d6ee3eeaa303,30,68.97,3.73,395,29,0.79850640,1
2bc5f251-f2bd-4edd-8f1a-1ec83322af36,26,78.13,4.11,181,32,1.13499100,0
47a5ab21-d905-42af-aad2-084ae1dccf24,12,77.78,4.08,195,27,1.85068300,0
338ce8f5-3d85-4989-898b-015542d055a5,29,76.92,4.09,950,39,2.68298130,0
52485923-64f9-4105-b24c-00f44188b833,28,66.67,4.07,650,30,0.49450360,1
4181ec5b-89b4-4dc8-a449-ce64dc198a54,6,80.00,3.50,1076,25,5.23384390,1
1ce350d1-d75e-4199-8b22-1d9b32cbb88d,14,65.63,3.67,1042,32,2.46402380,1
2a25a97a-344f-4780-8c9f-f94313a24d88,23,71.43,4.15,843,35,3.10231080,0
93dd4d3c-a018-4f9c-9269-9ab951060b31,7,85.19,3.79,447,27,1.37578750,1
42951f2b-dc95-4f46-802f-044a8d501676,11,74.19,4.06,79,31,0.83571200,1
e35de792-6583-4b35-a74f-c7aa7566df61,13,71.43,4.15,843,35,3.10231080,1
5167e483-ca12-4529-87b5-56a5d78863f2,13,85.71,4.14,1126,35,1.68553580,1
89cad927-0b6c-4cb3-a06d-ceb9b348f5f9,9,90.32,4.05,639,31,3.94307790,0
4c5d6fd4-8004-476e-a42d-446435b63f21,25,82.05,4.04,774,39,1.78338190,1
ff6a779c-c58f-423e-9395-023866bb1f30,26,62.07,3.57,1191,29,2.54483100,0
fa63ae17-d063-4c48-b5ff-30e3fb1fc7bc,13,77.14,3.68,289,35,0.54689160,1
1763e4fe-85af-4ecf-b73a-60aff8eb59ff,7,80.65,4.11,307,31,3.93612340,1
eae6acf9-9fd9-47ba-8542-67e08c667593,13,82.05,4.04,774,39,1.35842710,1
32d664aa-b239-4afa-be1e-21513dff17d3,25,74.36,4.11,706,39,3.20143620,0
a190ea1d-add0-4a24-ba8d-11ce481c01a6,8,65.63,3.67,1042,32,2.48110560,1
d72279f4-f4db-4c87-ba46-9427f7b83f80,21,83.33,3.87,329,30,null,0
ce939c95-d564-4ef0-8582-9d87e95839d9,15,89.29,4.14,566,28,0.79850640,1
7e887916-a19c-4175-8f8a-309dd3624386,21,84.85,4.00,81,33,0.49450360,0
86970437-94e0-4bdc-8f7f-de975fce3345,26,77.78,4.00,905,36,0.00000000,1
2ff344cb-2ee5-4dbc-b864-2f54cae0c1b6,11,79.55,4.08,1062,44,3.96268740,1
95fa2315-7bf1-4502-bde0-e74224a94eae,6,61.54,4.10,983,26,1.88839640,1
d1b29317-08d6-4143-a89e-04530a2824a0,9,77.14,3.68,289,35,0.54689160,1
f485d9bd-42d4-465b-bf6a-2f4b6f5b17e3,17,75.76,4.00,105,33,1.91209850,0
7c6dc99f-cf8f-43b5-a596-c9c92acd9754,8,84.62,3.82,824,26,2.74042580,1
f0836f9d-1bc8-4632-9547-c3feff69f9f9,8,74.19,4.06,79,31,1.28029910,0
b53932b5-edc0-4279-83cc-404c7ddb2edb,13,71.43,4.27,1070,21,2.18851460,0
87af6a55-db03-4868-b4b1-7a5c7240e905,2,81.08,4.00,1159,37,3.35197660,1
3be2f4a3-40ab-4a72-a904-ed9f05f387a0,24,71.88,3.69,126,32,null,1
50b74dca-f9f1-453f-bd00-14a2bc469227,30,77.14,4.33,1026,35,1.98611010,1
6fe7ffb9-a3e7-4050-b94b-244975ec652e,21,70.97,4.13,620,31,3.08522900,0
b6979aab-acad-4c40-a0b6-66a6fb18194e,9,80.77,4.06,211,26,0.42602240,1
d067a826-ed91-4297-95df-ca6905175d7c,26,76.00,3.86,371,25,3.35473050,1
f359c78d-d41f-4f96-8ed7-6eb14a0e77ae,13,79.55,4.08,1062,44,3.96268740,0
5534aa2e-3ad9-456d-9c0e-28b1aef0a75b,9,79.55,4.19,294,44,4.53784530,1
1fdd0203-41f2-4980-8249-744413b309fd,12,68.57,3.89,1127,35,4.77976700,1
2f3b7e81-eccd-4944-8c0a-601648514c67,9,76.00,4.38,696,25,1.74051420,1
d24b0ee3-c974-4287-a1f2-124f2f8ed842,5,75.86,4.12,366,29,3.94280240,1
47021db9-841a-46df-b5a2-34f60ce730cb,2,76.92,4.09,950,39,3.53315680,1
a81d9d49-6475-4a54-b83c-5ca67e938c67,13,79.55,4.19,294,44,1.99946800,1
3c52ac25-1c88-4780-8ec7-cc5d8b1e9e72,2,74.19,3.91,505,31,2.58363670,0
de3bf8fa-5253-46fe-b212-41c68ff78da3,15,80.00,3.50,1076,25,5.23384390,0
b265e681-4a9e-4640-9471-cd820b8cc2bd,3,83.33,3.87,329,30,null,1
d86a3d79-ae01-4727-80b6-3cd7c4862d00,29,76.92,4.09,950,39,4.04140840,1
c4b168d8-9574-4bce-ba8b-342a282d575e,5,74.19,4.06,79,31,2.82828940,1
77ad0866-c786-4aed-bab9-964a84bc4408,24,78.79,4.15,837,33,1.21311900,1
66c822ef-1cc6-4873-b0a1-073a22055440,29,84.85,4.00,81,33,1.31892890,1
e69e4588-7970-407d-a380-01350d573759,14,79.31,4.14,230,29,2.29301490,1
3787c529-a1db-4ac9-abc1-bb45e4b9fea0,13,61.54,4.10,983,26,1.88839640,1
cdbb8c5c-44e9-4818-8e40-b81c1f20d0f3,28,68.57,3.89,1127,35,2.85248280,0
959f4d8f-7065-49d7-900a-8258ada988ce,17,80.00,3.50,1076,25,4.72559230,1
b0e1742b-878c-48f1-8a7b-b863258a0880,16,79.17,4.00,744,24,0.00000000,1
a2a278b0-30cc-420f-8891-492c603c6be3,22,74.07,3.73,434,27,2.29301490,0
91041674-5e50-4427-ad66-a4476bffb4cb,29,75.76,4.00,105,33,2.58363670,0
dcbc7a72-6559-4fe4-951a-a742672aa16a,6,70.00,4.17,988,30,4.40838980,0
a3236ebd-57b6-4e13-aade-3f5c2a21c87b,19,78.95,3.77,218,38,1.55639400,0
bd6a4b70-6ef5-4b77-8c9c-cd36f81d95c1,1,85.19,3.94,207,27,2.74882950,0
a10466f7-397c-423d-a88b-57f9d0b246d4,2,74.36,4.11,706,39,3.21851800,1
a2eb3546-f38d-4ff6-98c6-238695a4a43d,29,79.55,4.08,1062,44,5.14580220,0
b4ea2721-2fc3-4af0-842f-058e3a060555,21,75.76,3.93,683,33,1.85068300,0
4c96af4f-f629-431b-a6d5-ef622dac332c,20,68.42,4.09,335,38,0.89995940,1
a733a1b5-61df-404f-915b-374609ebe4c5,18,71.88,3.69,126,32,1.51159030,0
d884eab1-3b2c-4c38-b93d-574e33e3b54d,28,81.58,4.33,1132,38,3.71447040,0
c97de510-c7d2-42af-bb34-d426b6bfae1f,26,75.76,3.93,683,33,0.74416940,0
6bed8715-1b35-46ce-84b8-8bd7b1faf69c,20,77.78,3.90,966,18,3.84648020,0
8ea6d888-24a2-423f-b892-74b9ae5f1d10,14,68.57,3.94,174,35,1.20071720,1
27b3669d-77b3-4553-bd5c-902ddb6a6a19,12,76.19,4.00,508,21,2.54483100,1
16fdf885-37c6-4c34-8afe-ec0193a40b12,21,65.63,4.31,293,32,2.48110560,0
cca5cc9e-a2d3-4e65-8b4d-f5382918fec1,27,77.78,4.00,905,36,4.53784530,0
119e09a4-c721-4440-aa06-4b04ce016fea,6,72.73,4.50,634,22,0.00000000,1
f714064f-dd5c-49fb-8552-cf28c8f8fd9e,25,78.13,4.11,181,32,1.35842710,0
aa9109e2-193d-44f5-8a5a-44821941b221,13,80.77,4.06,211,26,5.15161470,1
b923c50f-8017-411b-b0bd-bdb5bf3052f8,30,68.57,3.89,1127,35,2.85248280,0
ae28248d-240a-4e7e-a9d8-05c961ad0d8e,6,70.97,4.13,620,31,3.95917920,1
e125c80e-67e0-4b65-8c8c-1637264e8cf1,27,77.78,4.08,195,27,1.85068300,0
4158e4c2-1d1c-4d24-a13f-842f88f1d359,7,81.08,4.00,1159,37,2.94978350,1
9427c765-2438-46f4-ac6f-6e6ea0e3de78,12,80.77,4.06,211,26,1.90388090,1
ec8d1183-f426-4a8e-9c02-7632057f822c,13,81.58,4.33,1132,38,0.22833200,0
4022f4b1-25be-4f09-8552-72d66e084162,20,79.17,4.00,744,24,3.38923180,0
d455ec32-7a0e-4b88-a205-c1ffe2c184e2,5,78.38,3.88,543,37,2.89942740,1
e29fc14a-1bc8-455b-9348-acf53575577a,27,81.58,4.33,1132,38,null,0
10cfd338-8a36-4b6c-8918-30e32cd8a81d,14,78.13,4.11,181,32,2.56480650,1
251955d1-6500-40d5-b1fe-a24b33f31e74,11,75.86,4.12,366,29,3.94280240,1
c5a89dcf-adac-4857-91b2-99580e5be864,20,81.08,4.00,1159,37,1.98611010,0
1a5b0c0c-ff31-4a54-85d9-140045e890fd,15,84.85,4.00,81,33,3.10231080,1
ff6262f2-510b-4eb6-85dc-aa1e75182c75,27,79.17,4.00,744,24,0.50825160,0
a229d07b-923d-4ba5-981f-2405fcc4428d,23,78.38,3.88,543,37,1.34303340,0
1d5377d3-71b5-48a4-b1f4-098fa4818f57,4,84.62,3.82,824,26,3.87541680,1
cb97c5aa-01d4-4f9b-9cc9-555ba61ae198,3,77.78,4.00,905,36,1.14585960,0
2ec9b25c-fb24-429c-a525-de413907cbad,13,82.05,4.04,774,39,2.68298130,1
27a29ecc-5cac-49b9-bba6-899ab216e0fa,15,70.97,4.13,620,31,1.31892890,1
84a7c40c-aa34-4528-8aa1-b783f4267fa0,23,80.65,4.11,307,31,3.13761700,0
ebc8c200-94b8-476c-b25a-24dc3de3ad5f,22,72.73,4.50,634,22,2.89942740,0
7eb0ba22-bdbb-4915-aada-7482402cbf9b,19,75.86,4.12,366,29,2.77934040,1
18f22508-7096-4f9f-90ea-6faa6d31587a,17,71.88,3.69,126,32,2.85248280,0
00b5c00a-faea-466f-9a1c-d20ab66b239b,23,77.14,3.68,289,35,2.45852690,0
57686145-5b11-4fce-85ca-f70dcc512b9f,10,70.00,4.17,988,30,2.48110560,1
f009842c-f560-44b0-b83f-3cf8976df204,15,75.76,4.00,105,33,2.58363670,0
55bed00b-70f3-4a99-8a7f-b618642ddb73,19,71.43,4.15,843,35,3.88373540,0
dcb6c717-3501-4436-9769-ff028fafb7fd,29,83.33,3.87,329,30,null,0
5882de0e-9d09-4b7f-abfb-a6b6b5e5c84d,10,78.38,3.88,543,37,4.53509140,1
81a46634-ef93-48da-acc4-aff62a270da5,25,62.07,3.57,1191,29,0.00000000,0
7d79cc7d-e844-4aee-8864-adb1baefce30,13,66.67,4.07,650,30,0.42602240,0
d5152ede-a3e6-4e96-8086-9c5b31980851,20,65.63,3.67,1042,32,2.48110560,1
bdf11a6d-564a-4449-b438-a1e3a88d684f,1,80.65,4.31,1092,31,4.04140840,0
2a9bca3e-71c8-48b2-b12e-b5aa37870b5f,3,81.25,4.04,1022,32,1.83084390,1
ca7c5d78-344d-43ac-bbed-dcf8689024bc,13,78.13,4.11,181,32,1.78338190,1
796fcb04-c339-4c9c-aeea-433fc23b8dec,24,75.76,4.00,105,33,0.50730800,0
09c96b33-ed23-44c0-b26e-8e60759df848,30,68.57,3.89,1127,35,1.47785850,0
08cb5133-f0e4-4c16-bda9-bc05f4b98bc4,18,72.73,4.50,634,22,4.04140840,0
6036fe2d-db67-406e-b711-f9c4a6e20002,8,83.33,3.87,329,30,null,1
9ff2a37d-2a43-444f-a238-ad19007192f3,11,84.62,3.82,824,26,3.94307790,0
d12a1757-24fc-4971-8507-bc3f48f90f2e,18,71.43,4.15,843,35,3.10231080,0
843f1d67-3ff9-4114-b033-0a79276e0743,4,77.14,3.68,289,35,0.54689160,1
6e5a9d06-f795-4960-ac49-cac846bb8d72,1,85.71,4.14,1126,35,4.51382520,1
5204a386-9c46-4750-b34f-8dcf602b9369,6,75.76,3.93,683,33,2.09239490,0
e2733e2e-1262-4391-ab10-f22c9a1066c2,10,74.07,3.73,434,27,0.79850640,1
c62d9bc8-082e-4d8b-9bb0-dd4e722291ed,29,72.22,3.85,1141,36,0.70486740,0
767120f8-4b14-4c6e-b1cc-59608d92d813,9,76.19,4.30,906,21,2.29301490,1
d34ceff5-8ee2-4364-92af-7f30fd288e7c,12,79.07,3.76,969,43,3.43887450,1
58970bb0-5e99-4157-ac36-3642db72316a,2,84.85,4.00,81,33,3.88373540,1
fc1fe7b2-5cd2-4dfe-8249-65293bf004b7,27,71.88,3.89,625,32,1.91209850,0
a5331b04-7e05-4f22-9f8a-4543c4fdf630,3,68.97,3.73,395,29,3.94307790,1
7a8cc7e1-a88c-453b-8f6d-a7a9bb520d0f,10,89.29,4.14,566,28,0.79850640,1
ee30ccb0-5237-4a1f-8c21-f6cc7d214ba5,20,71.43,4.27,1070,21,2.77934040,1
4f4bc7d6-bbb1-4c7e-874f-5af43d48e13a,24,86.96,3.92,60,23,5.14580220,1
633f55e4-60c1-4467-ba5e-e23452fc5b48,22,65.63,3.67,1042,32,4.40838980,0
da08abe7-c4ee-4dc4-91b3-f5dbf235ebed,15,76.92,4.09,950,39,1.55639400,0
26737495-66a3-4d52-ba9e-83b805751b36,9,65.63,3.67,1042,32,1.74051420,0
160543fe-ba40-48a1-abad-0b8f37dca22b,1,86.96,3.92,60,23,3.96268740,1
40cd8c4e-cd57-441e-b9a3-db4fbe101fc9,17,84.62,3.82,824,26,4.63722590,0
afb7d850-9296-4490-9ff9-f8cff2a59989,15,78.38,3.88,543,37,4.09186290,0
dce39a87-5e7e-4b3d-86bf-16ee0127e07c,20,77.78,4.08,195,27,3.39198570,1
268c3b5c-6f97-4567-80bd-b7ff0cef4a1d,28,66.67,4.07,650,30,3.95917920,0
88c32675-488c-489b-aa29-a1549991f265,22,84.85,4.00,81,33,3.08522900,1
126e4900-bc1f-4610-895a-2c539132d2c9,3,84.62,3.82,824,26,3.49332970,1
7059f25c-2a7c-45bb-acf9-d8d566efbcd6,10,78.13,4.11,181,32,0.69772370,0
66e8f80f-6e63-481b-a316-1f09c7179ec7,30,68.97,3.73,395,29,3.39198570,1
950eb4a3-69eb-4ef4-86f6-12fad08d96da,24,71.43,4.27,1070,21,2.06181300,1
50e8ecc2-3bdc-471e-8db0-e16094b88e7e,22,75.86,4.12,366,29,3.19863300,0
4cf7d1f9-ae3f-4d89-8cb8-8b08dc5deadc,11,74.19,3.91,505,31,0.00000000,0
42f02bf0-3883-4fb2-9a4a-d95b06694682,3,68.42,4.09,335,38,1.55639400,0
d075e279-7d84-4422-8a94-e95f817c465d,12,77.14,3.68,289,35,2.21293100,1
fff023cc-9a46-42a4-a3ec-437c9cdb7662,27,78.79,4.15,837,33,3.19863300,0
6beaa541-e13b-4d78-86f2-08b13928e4b5,4,76.00,4.38,696,25,2.46402380,1
78d367ff-414f-428d-aa0b-a1cd49120b1f,18,84.62,3.82,824,26,3.24773380,1
a1b4fb0d-7a94-47e0-9de6-1fac1134d376,19,78.79,4.15,837,33,0.77299110,0
8ee946fa-be0d-40ce-ba4a-405b9d6783bb,3,80.65,4.11,307,31,3.61386580,1
eff1152d-8cda-43c1-a0e4-8f393aac29ab,14,76.00,4.38,696,25,0.69772370,1
ad501b1d-a1a7-4064-b4cd-3f289cc1445b,12,79.55,4.19,294,44,4.53784530,1
0b59480d-c931-4abe-9395-d6a61a6bc00f,9,89.29,4.14,566,28,3.39198570,1
1d21d9d0-265b-484f-9356-70882b24895c,9,77.78,3.90,966,18,3.95917920,1
939ce7eb-cbee-49df-8c41-a5b69d24634c,2,72.22,3.85,1141,36,0.77299110,0
2308f27a-6e32-44a9-9dc6-3956f063863e,22,70.97,4.13,620,31,3.10231080,0
bf7d09f4-e453-4352-b81b-62e44cd40803,6,83.33,3.87,329,30,null,1
4c44d8c3-61ba-4771-8337-0409bf23a1ef,11,84.62,3.82,824,26,4.63722590,1
0deaf1d2-5763-41ca-b143-0af4d5daa163,18,85.19,3.79,447,27,2.94978350,0
5b1bb43b-41e7-457e-9330-f11c32b8f1cc,0,70.97,4.13,620,31,0.42602240,1
89448445-aa88-4a55-a0b5-e3ca03cf3f80,25,80.77,4.06,211,26,3.84648020,0
b1ef6aec-95f5-41d3-8742-79491c4599ec,10,85.71,4.14,1126,35,5.08198300,1
fc376295-d869-46b4-8ce0-8c0b253d5fd2,21,79.31,4.14,230,29,2.94978350,0
ea6500fd-09fe-4ca5-8951-339282647124,26,79.17,4.00,744,24,0.00000000,0
502f2f94-87af-47f6-a6d5-39598d055f54,27,72.73,4.50,634,22,0.89995940,0
dc50516e-8148-4837-aed3-73c6cd8ae9da,2,62.07,4.36,1143,29,4.53509140,1
98a8ce5d-2454-4321-90b2-909dd3444faa,19,75.76,4.00,105,33,1.91209850,0
d4f2df2b-d232-4f07-b933-ed50e07eec39,2,79.55,4.08,1062,44,3.21851800,0
94dd9899-5646-4ea3-9fb6-3226eb6969c5,12,77.14,3.68,289,35,2.45852690,0
6335f35b-0fac-4652-88ee-e04fc37c82bb,14,71.88,3.69,126,32,3.19863300,0
2673553c-f4dc-49d2-a517-78949d2e171c,9,85.19,3.79,447,27,1.09162490,1
886a5388-cb45-474f-bfb0-e625be3f943d,13,81.08,4.00,1159,37,0.50825160,0
ee589cca-4b19-485b-aadb-e3b77e84b373,2,81.58,4.33,1132,38,3.75172560,1
6e4c68d5-c83c-4c21-b47a-3b399aded8ed,25,68.42,4.09,335,38,1.55639400,0
5d9376c9-ed03-4da7-b448-ec481868fc4d,6,71.43,4.15,843,35,2.41118890,0
7c036a56-8bf0-4807-bb16-4d2dc000b746,29,68.42,4.09,335,38,3.44479040,1
34ab364f-c196-4a98-bafb-c510ce80f4ed,3,79.31,4.14,230,29,2.35316550,1
58583759-3e64-469b-9c6f-1b88e85163c6,20,78.79,4.15,837,33,2.77934040,0
3f2f4a10-3c80-4ff8-a148-2c0ac35d638e,10,79.31,4.14,230,29,null,1
7a5773fa-0908-4f93-94e9-8d42551474e0,1,71.88,3.89,625,32,3.36506130,1
e95968b6-4474-4369-a40a-537661db9081,1,71.88,3.69,126,32,2.85248280,1
6d253c49-6d24-497f-94d3-1aa545491d0b,16,79.17,4.00,744,24,0.00000000,0
db50d22e-3473-4ede-9b50-9bc2a65ae12b,26,72.22,3.85,1141,36,3.19863300,0
33f5590b-4d9b-47a9-be88-27de93a9c135,11,65.63,3.67,1042,32,4.40838980,0
f653ae1f-2883-4e7d-aba5-b50f45cca69f,13,75.86,4.12,366,29,0.70486740,1
954faf72-f8b0-471a-b9af-b018deb502ca,28,79.07,3.76,969,43,1.59135640,0
74fe2519-714f-4a49-86cf-c2448c5808d9,2,89.29,4.14,566,28,3.98005760,0
a9493ebf-2c54-4af7-b97c-e569eb8b2197,6,74.07,3.73,434,27,2.75064240,1
e9fd2b9b-e2b4-4bc7-b498-cd8235c12d03,2,79.55,4.19,294,44,4.40838980,1
4471ca20-3e8d-4147-ae50-132e52ade473,3,65.63,3.67,1042,32,1.36310720,1
53767f9e-9157-4bc2-ae6c-5d3af7cb4aea,28,81.08,4.00,1159,37,2.59072540,1
9b0c4416-ee0e-49c4-ae5b-075038277512,6,75.76,4.00,105,33,2.49341810,1
185d9c45-e476-44a0-8a62-7772ed82f5af,19,86.96,3.92,60,23,1.60870310,0
2f23e769-d270-408a-b72f-1a208cf28343,25,82.05,4.04,774,39,1.13499100,0
68d1c14f-6e3a-4ff0-b49f-664f95248ed1,23,85.19,3.79,447,27,2.29301490,0
9c2e59b8-7544-4646-b62d-8f116eb18154,29,76.92,4.09,950,39,1.55639400,1
38ac72d4-b276-4b61-8d06-21bd2725af21,28,80.65,4.11,307,31,2.45852690,1
8e225594-9562-4b4b-9ca2-b1bc491f2510,10,71.88,3.89,625,32,3.32780610,0
a91141be-19db-4ffe-b481-f944572bcbee,27,74.19,3.91,505,31,0.74416940,1
0ca01130-8a6e-458a-bb94-2bbffd648878,1,72.73,4.50,634,22,0.89995940,1
57da512a-611e-454d-9567-775c57a9833c,16,78.79,4.15,837,33,0.70486740,0
d75d4f57-27ed-4b89-8989-93bc8c2126e1,17,71.88,3.89,625,32,0.50730800,0
60725a16-3512-4f01-93e7-0671b4536e4d,16,68.57,3.89,1127,35,3.59665220,0
dcb0fbe7-3283-4e7b-887d-f7545fae036c,2,82.05,4.04,774,39,3.87541680,1
6a559301-0748-410a-ba06-23af7c78637e,24,71.43,4.15,843,35,1.90388090,0
532c9eaf-00ff-4e41-b6b9-f42449cc26b8,19,81.08,4.00,1159,37,2.49341810,0
3640d2c3-61d5-4bed-b395-0d6c31b63e2d,6,90.32,4.05,639,31,3.26253020,1
95eda877-481d-43a9-95cd-a997c2052c65,30,72.41,3.84,907,29,1.34303340,0
9af76246-55de-49b3-9e3f-494b62bb363b,4,68.57,3.94,174,35,1.16346200,1
16ff436e-1631-4020-b193-91eac7e0cccc,2,82.05,4.04,774,39,1.76630010,1
66ac4213-1e93-420f-ac6b-eef1a5686407,16,80.65,4.31,1092,31,0.00000000,1
4600760b-6691-40e2-8838-8f91f1c31046,10,65.63,4.31,293,32,1.85068300,0
5236f350-856d-4f91-a2c7-d93232741905,27,70.00,4.17,988,30,1.74051420,0
49e19b0a-0d01-48a2-9d33-56b7fafbded0,13,79.07,3.76,969,43,2.94978350,1
